"chr","start","end","width"
"1"," 53224254"," 53238549","    14296"
"1"," 53246483"," 53267934","    21452"
"1"," 53268602"," 53288023","    19422"
"1"," 53289707"," 53304535","    14829"
"1"," 53307463"," 53328232","    20770"
"1"," 53336510"," 53344030","     7521"
"1"," 53365474"," 53459398","    93925"
"1"," 53467489"," 53841546","   374058"
"1"," 53841833"," 53891238","    49406"
"1"," 53911087"," 53946084","    34998"
"1"," 53968169"," 54053583","    85415"
"1"," 54112520"," 54137745","    25226"
"1"," 54142981"," 54184040","    41060"
"1"," 54225465"," 54236439","    10975"
"1"," 54239064"," 54285404","    46341"
"1"," 54287372"," 54416255","   128884"
"1"," 54420861"," 54514416","    93556"
"1"," 54517384"," 54524823","     7440"
"1"," 54524932"," 54536795","    11864"
"1"," 54537759"," 54542256","     4498"
"1"," 54639193"," 54641753","     2561"
"1"," 54742658"," 54792884","    50227"
"1"," 54794906"," 54806062","    11157"
"1"," 54842253"," 54874671","    32419"
"1"," 54883665"," 54886811","     3147"
"1"," 54974459"," 54980627","     6169"
"1"," 54992289"," 54998932","     6644"
"1"," 55017173"," 55039446","    22274"
"1"," 55064854"," 55217644","   152791"
"1"," 55324692"," 55329287","     4596"
"1"," 56070514"," 56145720","    75207"
"1"," 56155225"," 56414934","   259710"
"1"," 56417138"," 56538451","   121314"
"1"," 56538912"," 56645313","   106402"
"1"," 56715336"," 56854769","   139434"
"1"," 56918224"," 56963885","    45662"
"1"," 56996758"," 57386575","   389818"
"1"," 57387451"," 57860531","   473081"
"1"," 57880906"," 58060138","   179233"
"1"," 58080275"," 58084418","     4144"
"1"," 58084560"," 58546167","   461608"
"1"," 58563898"," 58715608","   151711"
"1"," 58771296"," 58784383","    13088"
"1"," 58901110"," 58933642","    32533"
"1"," 59240556"," 59296637","    56082"
"1"," 59810648"," 59814785","     4138"
"1"," 59876323"," 60097414","   221092"
"1"," 60097977"," 60114874","    16898"
"1"," 60149785"," 60865258","   715474"
"1"," 61462789"," 61481086","    18298"
"1"," 61533272"," 61654193","   120922"
"1"," 61654909"," 61742476","    87568"
"1"," 62178676"," 62189130","    10455"
"1"," 62189954"," 62190521","      568"
"1"," 62190927"," 62194848","     3922"
"1"," 62212329"," 62436296","   223968"
"1"," 62451805"," 62530635","    78831"
"1"," 62530874"," 62597519","    66646"
"1"," 62606314"," 62607765","     1452"
"1"," 62609585"," 62688481","    78897"
"1"," 62710695"," 62784131","    73437"
"1"," 62865517"," 62896008","    30492"
"1"," 62901640"," 62905179","     3540"
"1"," 62905483"," 63011196","   105714"
"1"," 63018615"," 63024206","     5592"
"1"," 63025659"," 63139249","   113591"
"1"," 63163154"," 63249919","    86766"
"1"," 63251772"," 63262112","    10341"
"1"," 63262708"," 63322566","    59859"
"1"," 63325129"," 63338262","    13134"
"1"," 63338373"," 63367574","    29202"
"1"," 63438554"," 63487956","    49403"
"1"," 63508205"," 63523371","    15167"
"1"," 63572694"," 63593410","    20717"
"1"," 63660246"," 63774016","   113771"
"1"," 64181499"," 64186790","     5292"
"1"," 64192686"," 64203622","    10937"
"1"," 64267369"," 64470128","   202760"
"1"," 64693059"," 64745094","    52036"
"1"," 64833233"," 64918442","    85210"
"1"," 64918684"," 64941978","    23295"
"1"," 64942366"," 65067807","   125442"
"1"," 65069454"," 65147548","    78095"
"1"," 65232146"," 65248218","    16073"
"1"," 65416007"," 65420586","     4580"
"1"," 65641560"," 65703961","    62402"
"1"," 65714848"," 65792513","    77666"
"1"," 66374580"," 66533266","   158687"
"1"," 66751140"," 66752458","     1319"
"1"," 66779048"," 66826941","    47894"
"1"," 66828559"," 66924894","    96336"
"1"," 66988620"," 67138906","   150287"
"1"," 67259980"," 67278051","    18072"
"1"," 67278780"," 67307363","    28584"
"1"," 67398725"," 67417213","    18489"
"1"," 67417319"," 67522298","   104980"
"1"," 67532613"," 67541126","     8514"
"1"," 67541234"," 67561072","    19839"
"1"," 67561447"," 67685200","   123754"
"1"," 67688335"," 67832296","   143962"
"1"," 68202988"," 68282387","    79400"
"1"," 68282623"," 68479128","   196506"
"1"," 68483540"," 68496675","    13136"
"1"," 68538628"," 68633700","    95073"
"1"," 68640426"," 68679201","    38776"
"1"," 68943453"," 68974009","    30557"
"1"," 69023559"," 69055837","    32279"
"1"," 69229608"," 69433254","   203647"
"1"," 69435410"," 69551847","   116438"
"1"," 69563716"," 69567921","     4206"
"1"," 70151946"," 70205681","    53736"
"1"," 70253053"," 70354785","   101733"
"1"," 70385340"," 70411217","    25878"
"1"," 70439852"," 70445070","     5219"
"1"," 70445537"," 70530525","    84989"
"1"," 70531493"," 70706440","   174948"
"1"," 70786469"," 70947378","   160910"
"1"," 70951494"," 71048854","    97361"
"1"," 71067185"," 71081323","    14139"
"1"," 71489977"," 71570955","    80979"
"1"," 71573559"," 71738172","   164614"
"1"," 71738355"," 72274551","   536197"
"1"," 72275160"," 72283169","     8010"
"1"," 72753773"," 72765030","    11258"
"1"," 72791283"," 72793103","     1821"
"1"," 72854476"," 73104791","   250316"
"1"," 73106283"," 73305608","   199326"
"1"," 73355254"," 73635215","   279962"
"1"," 73715215"," 73883713","   168499"
"1"," 73883823"," 74198234","   314412"
"1"," 74544429"," 74577429","    33001"
"1"," 74626099"," 74733151","   107053"
"1"," 74766679"," 74963313","   196635"
"1"," 74965119"," 75128433","   163315"
"1"," 75161534"," 75183044","    21511"
"1"," 75183148"," 75521561","   338414"
"1"," 75522232"," 75582098","    59867"
"1"," 75582556"," 75724346","   141791"
"1"," 75795087"," 75796881","     1795"
"1"," 75913243"," 75926453","    13211"
"1"," 76019357"," 76041690","    22334"
"1"," 76066350"," 76074745","     8396"
"1"," 76634604"," 76636876","     2273"
"1"," 76637340"," 76699788","    62449"
"1"," 76700539"," 76753134","    52596"
"1"," 76753241"," 76867479","   114239"
"1"," 77067547"," 77067919","      373"
"1"," 77078483"," 77081983","     3501"
"1"," 77086403"," 77129113","    42711"
"1"," 77129669"," 77194824","    65156"
"1"," 77195396"," 77219519","    24124"
"1"," 77221652"," 77248632","    26981"
"1"," 77250827"," 77282018","    31192"
"1"," 77559967"," 77614868","    54902"
"1"," 77614953"," 77645323","    30371"
"1"," 77645619"," 77779623","   134005"
"1"," 77879541"," 77888512","     8972"
"1"," 77943896"," 77979174","    35279"
"1"," 78138445"," 78229598","    91154"
"1"," 78540702"," 78619901","    79200"
"1"," 78646146"," 78649795","     3650"
"1"," 78664079"," 78666271","     2193"
"1"," 78666696"," 78749072","    82377"
"1"," 78750660"," 79323768","   573109"
"1"," 79324864"," 79325007","      144"
"1"," 79346446"," 79521079","   174634"
"1"," 79522204"," 80114942","   592739"
"1"," 80116919"," 80124003","     7085"
"1"," 80124362"," 80283351","   158990"
"1"," 80283971"," 80495902","   211932"
"1"," 80496234"," 80535754","    39521"
"1"," 80646802"," 81080789","   433988"
"1"," 81081172"," 81208567","   127396"
"1"," 81209211"," 81209833","      623"
"1"," 81222077"," 81251788","    29712"
"1"," 81252097"," 81306146","    54050"
"1"," 81993933"," 82903182","   909250"
"1"," 83166816"," 83445966","   279151"
"1"," 83480025"," 83790279","   310255"
"1"," 83801466"," 84038528","   237063"
"1"," 84065032"," 84078061","    13030"
"1"," 84238499"," 84244333","     5835"
"1"," 84244578"," 84277320","    32743"
"1"," 84277458"," 84298365","    20908"
"1"," 84389958"," 84398483","     8526"
"1"," 84415019"," 84477038","    62020"
"1"," 84479158"," 84479258","      101"
"1"," 84498353"," 84506299","     7947"
"1"," 84566195"," 84574128","     7934"
"1"," 84583621"," 84607098","    23478"
"1"," 84610698"," 84785426","   174729"
"1"," 84786715"," 84999146","   212432"
"1"," 85133139"," 85133793","      655"
"1"," 85133874"," 85264295","   130422"
"1"," 85264403"," 85276387","    11985"
"1"," 85448125"," 85467294","    19170"
"1"," 85467661"," 85580760","   113100"
"1"," 85584590"," 85592279","     7690"
"1"," 85592357"," 85599130","     6774"
"1"," 85600735"," 86029853","   429119"
"1"," 86030590"," 86424170","   393581"
"1"," 86456554"," 86468367","    11814"
"1"," 86500260"," 86547077","    46818"
"1"," 86580755"," 86634272","    53518"
"1"," 86655377"," 86704569","    49193"
"1"," 86748185"," 86784912","    36728"
"1"," 86785468"," 86914634","   129167"
"1"," 87169205"," 87212668","    43464"
"1"," 87264742"," 87328879","    64138"
"1"," 87348924"," 88313152","   964229"
"1"," 88313303"," 88462935","   149633"
"1"," 88464080"," 88519999","    55920"
"1"," 88520171"," 88577879","    57709"
"1"," 88578202"," 88684221","   106020"
"1"," 88836256"," 88923369","    87114"
"1"," 88923845"," 89128431","   204587"
"1"," 89144696"," 89198713","    54018"
"1"," 89207041"," 89260581","    53541"
"1"," 89269755"," 89324521","    54767"
"1"," 89334881"," 89364058","    29178"
"1"," 89388161"," 89394032","     5872"
"1"," 89394666"," 89407678","    13013"
"1"," 89426244"," 89524828","    98585"
"1"," 89597862"," 89629724","    31863"
"1"," 89936612"," 89939600","     2989"
"1"," 89940148"," 89995109","    54962"
"1"," 90035534"," 90045997","    10464"
"1"," 90047110"," 90242087","   194978"
"1"," 90284189"," 90657749","   373561"
"1"," 90657965"," 90719575","    61611"
"1"," 90725621"," 90835659","   110039"
"1"," 90849473"," 90851121","     1649"
"1"," 90855254"," 91023918","   168665"
"1"," 91024805"," 91261624","   236820"
"1"," 91261725"," 91328368","    66644"
"1"," 91329514"," 91500850","   171337"
"1"," 91525765"," 91600170","    74406"
"1"," 91600322"," 91642515","    42194"
"1"," 91644083"," 91949342","   305260"
"1"," 92014427"," 92029984","    15558"
"1"," 92063539"," 92066305","     2767"
"1"," 92067840"," 92080304","    12465"
"1"," 92184726"," 92189236","     4511"
"1"," 92190708"," 92203147","    12440"
"1"," 92203992"," 92217914","    13923"
"1"," 92245814"," 92299058","    53245"
"1"," 92402057"," 92731999","   329943"
"1"," 92733258"," 92755793","    22536"
"1"," 92756957"," 92832012","    75056"
"1"," 92841925"," 92846058","     4134"
"1"," 92846183"," 92930695","    84513"
"1"," 92934099"," 92961857","    27759"
"1"," 92962442"," 92978264","    15823"
"1"," 92987368"," 93010256","    22889"
"1"," 93010352"," 93026251","    15900"
"1"," 93026543"," 93079234","    52692"
"1"," 93139080"," 93179918","    40839"
"1"," 93278731"," 93345906","    67176"
"1"," 93369494"," 93385710","    16217"
"1"," 93385818"," 93448117","    62300"
"1"," 93554662"," 93591971","    37310"
"1"," 93605574"," 93846831","   241258"
"1"," 93846912"," 93847173","      262"
"1"," 93848940"," 94145110","   296171"
"1"," 94145620"," 94150737","     5118"
"1"," 94151081"," 94247818","    96738"
"1"," 94411037"," 94418388","     7352"
"1"," 94518667"," 94541936","    23270"
"1"," 94543655"," 94820341","   276687"
"1"," 94895247"," 94927360","    32114"
"1"," 94963617"," 95061595","    97979"
"1"," 95067546"," 95117354","    49809"
"1"," 95247226"," 95282232","    35007"
"1"," 95287703"," 95474736","   187034"
"1"," 95479357"," 95510058","    30702"
"1"," 95782343"," 95937900","   155558"
"1"," 96022891"," 96225900","   203010"
"1"," 96226061"," 96390651","   164591"
"1"," 96391394"," 96418593","    27200"
"1"," 96418934"," 96446929","    27996"
"1"," 96448319"," 96583208","   134890"
"1"," 96583528"," 96721664","   138137"
"1"," 96823739"," 97095922","   272184"
"1"," 97322956"," 97545700","   222745"
"1"," 97546959"," 97585861","    38903"
"1"," 97586295"," 97774668","   188374"
"1"," 97775027"," 97796920","    21894"
"1"," 97798067"," 97855574","    57508"
"1"," 97856826"," 98076999","   220174"
"1"," 98077469"," 98210746","   133278"
"1"," 98272659"," 98661700","   389042"
"1"," 98760501"," 99004275","   243775"
"1"," 99244795"," 99264291","    19497"
"1"," 99309591"," 99464377","   154787"
"1"," 99464777"," 99646112","   181336"
"1"," 99694542"," 99698241","     3700"
"1"," 99699179"," 99791661","    92483"
"1"," 99791754"," 99842609","    50856"
"1"," 99842762"," 99850360","     7599"
"1"," 99924024"," 99969350","    45327"
"1","100083378","100099238","    15861"
"1","100099491","100133149","    33659"
"1","100150497","100196815","    46319"
"1","100197052","100213292","    16241"
"1","100213671","100220487","     6817"
"1","100253415","100266215","    12801"
"1","100292770","100344476","    51707"
"1","100520278","100538138","    17861"
"1","100542022","100628229","    86208"
"1","100641724","100651946","    10223"
"1","100652268","100719741","    67474"
"1","100739046","100894927","   155882"
"1","100895357","100896075","      719"
"1","100981758","100995472","    13715"
"1","100996261","101025843","    29583"
"1","101090514","101133152","    42639"
"1","101133340","101150598","    17259"
"1","101164765","101190519","    25755"
"1","101190995","101236864","    45870"
"1","101243714","101256273","    12560"
"1","101256617","101323336","    66720"
"1","101390304","101639508","   249205"
"1","101787573","101859850","    72278"
"1","101859958","101882515","    22558"
"1","101882895","101893104","    10210"
"1","101894048","103414878","  1520831"
"1","103425466","103523561","    98096"
"1","103523880","103525690","     1811"
"1","103579535","103617426","    37892"
"1","103625781","103655759","    29979"
"1","103664555","103713722","    49168"
"1","103719872","103745322","    25451"
"1","103758727","103926566","   167840"
"1","103927807","104072982","   145176"
"1","104226679","105433993","  1207315"
"1","105434822","105698038","   263217"
"1","105698219","105891738","   193520"
"1","105893518","105956693","    63176"
"1","106124565","106780222","   655658"
"1","106780436","106818223","    37788"
"1","106865317","107056673","   191357"
"1","107067637","107140006","    72370"
"1","107484924","107505202","    20279"
"1","107505449","107897222","   391774"
"1","107897305","107964442","    67138"
"1","107994608","108040262","    45655"
"1","108076021","108199925","   123905"
"1","108202744","108272942","    70199"
"1","108337854","108375837","    37984"
"1","108410815","108420688","     9874"
"1","108433185","108450281","    17097"
"1","108471921","108502357","    30437"
"1","108503456","108508573","     5118"
"1","108509244","108560088","    50845"
"1","108644901","108661532","    16632"
"1","108666247","108692309","    26063"
"1","108702929","108712907","     9979"
"1","108742750","108746673","     3924"
"1","108809524","108857216","    47693"
"1","108858525","108875349","    16825"
"1","108934546","108992281","    57736"
"1","108992837","109030066","    37230"
"1","109030320","109046827","    16508"
"1","109047483","109090763","    43281"
"1","109096935","109100192","     3258"
"1","109100620","109113678","    13059"
"1","109206782","109213917","     7136"
"1","109238183","109249538","    11356"
"1","109275752","109466545","   190794"
"1","109482135","109483478","     1344"
"1","109492805","109494051","     1247"
"1","109502933","109539871","    36939"
"1","109548407","109548614","      208"
"1","109600196","109616103","    15908"
"1","109632052","109651369","    19318"
"1","109652100","109656098","     3999"
"1","109709552","109711779","     2228"
"1","109775429","109828354","    52926"
"1","109871437","109895972","    24536"
"1","109897862","109910241","    12380"
"1","109930993","109984764","    53772"
"1","110023743","110031576","     7834"
"1","110074642","110082687","     8046"
"1","110109720","110112442","     2723"
"1","110113948","110150493","    36546"
"1","110202203","110210313","     8111"
"1","110283101","110338505","    55405"
"1","110346682","110347115","      434"
"1","110443818","110451148","     7331"
"1","110457359","110472542","    15184"
"1","110491278","110680507","   189230"
"1","110682675","110853938","   171264"
"1","110854893","110871187","    16295"
"1","110899923","110943466","    43544"
"1","110952849","110963301","    10453"
"1","110964650","111041833","    77184"
"1","111041926","111139626","    97701"
"1","111185105","111200770","    15666"
"1","111243441","111250253","     6813"
"1","111256716","111280058","    23343"
"1","111286117","111290850","     4734"
"1","111320567","111323832","     3266"
"1","111324076","111346599","    22524"
"1","111353014","111380290","    27277"
"1","111380572","111437513","    56942"
"1","111438038","111446797","     8760"
"1","111446909","111448863","     1955"
