2023-04-07 10:34:05.790351	https://www.encodeproject.org/cart-report/?type=Annotation&cart=%2Fcarts%2Fd04961b5-96d7-4347-977d-8716838e1636%2F&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used
/annotations/ENCSR325YYL/	ENCSR325YYL	/targets/H3K4me3-human/	H3K4me3	epithelial cell of proximal tubule	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in epithelial cell of proximal tubule (J014) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR543KRB/	ENCSR543KRB	/targets/H3K36me3-human/	H3K36me3	epithelial cell of proximal tubule	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in epithelial cell of proximal tubule (J014) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR596YOH/	ENCSR596YOH	/targets/H3K36me3-human/	H3K36me3	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in sigmoid colon male adult (54 years) (J074) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR870UOO/	ENCSR870UOO	/targets/H3K9me3-human/	H3K9me3	GM12878	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in GM12878 (J041) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR567MIX/	ENCSR567MIX	/targets/H3K9me3-human/	H3K9me3	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in A549 cytosolic fraction (J047) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR203BOK/	ENCSR203BOK	/targets/H3K4me1-human/	H3K4me1	HT1080	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in HT1080 nuclear fraction (J035) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR142XVT/	ENCSR142XVT	/targets/H3K27me3-human/	H3K27me3	NCI-H929	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in NCI-H929 (J055) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR703PCH/	ENCSR703PCH	/targets/H3K36me3-human/	H3K36me3	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in stomach female adult (53 years) (J026) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR677APO/	ENCSR677APO	/targets/H3K4me3-human/	H3K4me3	thymus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in thymus male child (3 years) (J067) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR730PTC/	ENCSR730PTC	/targets/H3K9ac-human/	H3K9ac	neurosphere	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in neurosphere embryo (15 weeks) originated from ganglionic eminence (J007) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR558HMY/	ENCSR558HMY	/targets/H3K4me3-human/	H3K4me3	subcutaneous adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in subcutaneous adipose tissue female adult (53 years) (J027) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR880VOX/	ENCSR880VOX	/targets/H3K27ac-human/	H3K27ac	ACC112	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in ACC112 (J025) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR333JCG/	ENCSR333JCG	/targets/H3K9ac-human/	H3K9ac	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in B cell female adult (27 years) (J053) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR323EJU/	ENCSR323EJU	/targets/H3K9me3-human/	H3K9me3	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in sigmoid colon female adult (53 years) (J019) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR330MSK/	ENCSR330MSK	/targets/H3K27me3-human/	H3K27me3	neurosphere	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in neurosphere embryo (15 weeks) originated from ganglionic eminence (J007) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR374SLJ/	ENCSR374SLJ	/targets/H3K9me3-human/	H3K9me3	neurosphere	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in neurosphere embryo (15 weeks) originated from ganglionic eminence (J007) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR987BSB/	ENCSR987BSB	/targets/H3K27me3-human/	H3K27me3	placenta	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in placenta embryo (16 weeks) (J008) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR273OOE/	ENCSR273OOE	/targets/H3K9ac-human/	H3K9ac	KMS-11	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in KMS-11 (J000) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR368JIM/	ENCSR368JIM	/targets/H3K4me1-human/	H3K4me1	H1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in H1-hESC (J010) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR206SCA/	ENCSR206SCA	/targets/H3K9ac-human/	H3K9ac	H1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in H1-hESC (J010) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR666ZKQ/	ENCSR666ZKQ	/targets/H3K9me3-human/	H3K9me3	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in B cell female adult (27 years) and female adult (43 years) (J006) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR013KWP/	ENCSR013KWP	/targets/H3K4me1-human/	H3K4me1	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in stomach female adult (53 years) (J026) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR261ZAQ/	ENCSR261ZAQ	/targets/H3K4me1-human/	H3K4me1	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in B cell female adult (27 years) and female adult (43 years) (J006) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR242TUU/	ENCSR242TUU	/targets/H3K4me1-human/	H3K4me1	ovary	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in ovary female adult (51 year) (J012) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR435HHP/	ENCSR435HHP	/targets/H3K36me3-human/	H3K36me3	thymus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in thymus male child (3 years) (J067) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR543YAV/	ENCSR543YAV	/targets/H3K4me3-human/	H3K4me3	trophoblast cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in trophoblast cell originated from H1-hESC (J046) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR874ASP/	ENCSR874ASP	/targets/H3K9ac-human/	H3K9ac	trophoblast cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in trophoblast cell originated from H1-hESC (J046) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR639ERG/	ENCSR639ERG	/targets/H3K36me3-human/	H3K36me3	GM12878	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in GM12878 cytosolic fraction (J044) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR623PXL/	ENCSR623PXL	/targets/H3K4me3-human/	H3K4me3	myotube	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in myotube (J045) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR496CNU/	ENCSR496CNU	/targets/H3K27me3-human/	H3K27me3	liver	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in liver female adult (25 years) (J024) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR039DFP/	ENCSR039DFP	/targets/H3K27ac-human/	H3K27ac	H1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in H1-hESC (J010) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR906HAW/	ENCSR906HAW	/targets/H3K27ac-human/	H3K27ac	HL-60	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in HL-60 (J020) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR402SNV/	ENCSR402SNV	/targets/H3K27ac-human/	H3K27ac	GM12878	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in GM12878 cytosolic fraction (J044) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR414FOE/	ENCSR414FOE	/targets/H3K4me3-human/	H3K4me3	HL-60	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in HL-60 (J020) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR519TBJ/	ENCSR519TBJ	/targets/H3K4me3-human/	H3K4me3	KMS-11	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in KMS-11 (J000) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR126MOC/	ENCSR126MOC	/targets/H3K27ac-human/	H3K27ac	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in stomach female adult (51 year) (J337) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR313KYL/	ENCSR313KYL	/targets/H3K27ac-human/	H3K27ac	tongue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in tongue female embryo (20 weeks) and female embryo (24 weeks) (J308) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR077XTB/	ENCSR077XTB	/targets/H3K36me3-human/	H3K36me3	chorionic villus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in chorionic villus embryo (16 weeks) (J367) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR169LVU/	ENCSR169LVU	/targets/H3K9me3-human/	H3K9me3	foreskin melanocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in foreskin melanocyte male newborn (J313) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR077ISF/	ENCSR077ISF	/targets/H3K4me3-human/	H3K4me3	right lobe of liver	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in right lobe of liver female adult (53 years) (J288) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR665CBK/	ENCSR665CBK	/targets/H3K9ac-human/	H3K9ac	subcutaneous abdominal adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year) (J235) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR361GBB/	ENCSR361GBB	/targets/H3K27me3-human/	H3K27me3	DND-41	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in DND-41 (J331) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR027HRG/	ENCSR027HRG	/targets/H3K27ac-human/	H3K27ac	uterus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in uterus female adult (53 years) (J314) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR483ISJ/	ENCSR483ISJ	/targets/H3K4me1-human/	H3K4me1	hematopoietic multipotent progenitor cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in hematopoietic multipotent progenitor cell (J242) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR150ZPC/	ENCSR150ZPC	/targets/H3K4me3-human/	H3K4me3	tongue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in tongue female embryo (20 weeks) and female embryo (24 weeks) (J308) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR098NOX/	ENCSR098NOX	/targets/H3K27ac-human/	H3K27ac	subcutaneous abdominal adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year) (J235) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR074JNZ/	ENCSR074JNZ	/targets/H3K4me1-human/	H3K4me1	omental fat pad	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in omental fat pad male adult (54 years) (J289) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR306TLY/	ENCSR306TLY	/targets/H3K9ac-human/	H3K9ac	transverse colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in transverse colon male adult (37 years) (J310) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR437XUE/	ENCSR437XUE	/targets/H3K4me3-human/	H3K4me3	GM12892	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in GM12892 (J301) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR877SOC/	ENCSR877SOC	/targets/H3K9me3-human/	H3K9me3	BJ	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in BJ (J345) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR571QGK/	ENCSR571QGK	/targets/H3K36me3-human/	H3K36me3	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in A549 (J322) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR298SSN/	ENCSR298SSN	/targets/H3K4me1-human/	H3K4me1	hepatocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in hepatocyte originated from H9 (J270) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR546DVT/	ENCSR546DVT	/targets/H3K9me3-human/	H3K9me3	MCF-7	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in MCF-7 nuclear fraction (J344) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR463RZF/	ENCSR463RZF	/targets/H3K4me3-human/	H3K4me3	occipital lobe	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in occipital lobe female embryo (20 weeks) and male embryo (22 weeks) (J359) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR631LHI/	ENCSR631LHI	/targets/H3K4me1-human/	H3K4me1	omental fat pad	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in omental fat pad female adult (51 year) (J364) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR716CSA/	ENCSR716CSA	/targets/H3K9me3-human/	H3K9me3	frontal cortex	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in frontal cortex female embryo (20 weeks) and male embryo (22 weeks) (J342) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR225IIX/	ENCSR225IIX	/targets/H3K27ac-human/	H3K27ac	DND-41	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in DND-41 (J331) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR534SRE/	ENCSR534SRE	/targets/H3K4me1-human/	H3K4me1	GM06990	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in GM06990 (J352) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR742VVO/	ENCSR742VVO	/targets/H3K9ac-human/	H3K9ac	DND-41	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in DND-41 (J331) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR120CHI/	ENCSR120CHI	/targets/H3K27me3-human/	H3K27me3	omental fat pad	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in omental fat pad female adult (51 year) (J364) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR986YUA/	ENCSR986YUA	/targets/H3K36me3-human/	H3K36me3	HUES48	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in HUES48 (J290) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR234FQO/	ENCSR234FQO	/targets/H3K4me3-human/	H3K4me3	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in spleen male adult (54 years) (J401) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR694ZIL/	ENCSR694ZIL	/targets/H3K9ac-human/	H3K9ac	smooth muscle cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in smooth muscle cell originated from H9 (J066) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR246IQI/	ENCSR246IQI	/targets/H3K27me3-human/	H3K27me3	HepG2	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in HepG2 (J040) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR847ZJD/	ENCSR847ZJD	/targets/H3K36me3-human/	H3K36me3	gastrocnemius medialis	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in gastrocnemius medialis male adult (37 years) (J091) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR372QDX/	ENCSR372QDX	/targets/H3K4me3-human/	H3K4me3	HepG2	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in HepG2 (J040) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR064XAO/	ENCSR064XAO	/targets/H3K9me3-human/	H3K9me3	liver	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in liver male adult (32 years) (J099) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR248QBK/	ENCSR248QBK	/targets/H3K4me1-human/	H3K4me1	muscle layer of duodenum	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in muscle layer of duodenum male adult (73 years) (J123) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR717NHN/	ENCSR717NHN	/targets/H3K4me3-human/	H3K4me3	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in sigmoid colon male adult (54 years) (J074) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR326VFZ/	ENCSR326VFZ	/targets/H3K4me1-human/	H3K4me1	keratinocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in keratinocyte nuclear fraction female (J108) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR304JKZ/	ENCSR304JKZ	/targets/H3K9ac-human/	H3K9ac	neural progenitor cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in neural progenitor cell originated from H9 (J092) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR276HSJ/	ENCSR276HSJ	/targets/H3K9me3-human/	H3K9me3	IMR-90	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in IMR-90 cytosolic fraction (J118) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
